Region_ID,Region_name,Region_class,Process_ID,TAST_Status,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_2D_mean_unsmoothed,Speed_4D_mean_unsmoothed,Speed_2D_max_unsmoothed,Speed_4D_max_unsmoothed,Direction_horizontal,Direction_vertical,Fish_track_change_in_range,Time_in_beam,Tortuosity_2D,Tortuosity_3D,Distance_2D_unsmoothed,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
2,Region 2,Unclassified regions,217,OFF,0.571523,932,986,0,6/5/2023, 16:05:42.6050,999,999,36150525.92,53,82.509578,5.06596,0.535084,0.7822,1.487793,6.06285,0,90,-3.517106,6.573,1,1.106831,3.517106,5.1412,0.571523,-9999,4.447835,6.891392,2.472771,-4.418621,-9999,-9999,-9999,-9999,-9999,-9999
30,Region 30,Unclassified regions,228,OFF,0.380367,3146,3373,0,6/6/2023, 18:02:42.8480,999,999,43856369.08,167,78.378941,6.461473,0.375428,2.2269,2.510686,102.157389,0,90,-5.669841,25.058,1.659213,7.669642,9.407475,55.8012,0.380367,-9999,5.780354,8.67293,3.635418,-3.625086,-9999,-9999,-9999,-9999,-9999,-9999
33,Region 33,Unclassified regions,228,OFF,0.261295,2749,2751,0,6/6/2023, 18:01:46.7320,999,999,9878014.558,3,90.120356,15.385432,0.016051,0.0555,0.016364,0.064998,0,-90,0.003467,0.216,1,1.001115,0.003467,0.012,0.261295,-9999,13.472276,13.476758,13.468184,0.008573,-9999,-9999,-9999,-9999,-9999,-9999
38,Region 38,Unclassified regions,228,OFF,0.316403,2732,2919,0,6/6/2023, 18:01:55.0250,999,999,351299007.9,128,84.03063,11.092829,0.63606,7.8493,3.908792,140.692876,0,90,-10.062051,20.71,1.309157,15.755236,13.172807,162.5581,0.316403,-9999,10.172075,16.131731,6.358147,-9.773584,-9999,-9999,-9999,-9999,-9999,-9999
39,Region 39,Unclassified regions,229,OFF,0.469875,3461,3631,0,6/6/2023, 18:31:14.3410,999,999,39313311.64,107,77.070163,4.843271,0.501903,1.5134,4.380526,29.177829,0,90,-2.612642,18.523,3.558372,8.135527,9.29675,28.0328,0.469875,-9999,4.509386,6.923218,2.709991,-2.470555,-9999,-9999,-9999,-9999,-9999,-9999
2,Region 2,Unclassified regions,230,OFF,0.428884,1480,1537,0,6/6/2023, 19:22:46.6730,999,999,693547320.2,56,91.055694,16.883469,0.877676,9.8522,4.942232,131.858032,0,-90,4.752347,6.286,1.160915,10.171556,5.517069,61.9312,0.428884,-9999,13.900893,17.435239,10.477956,6.085607,-9999,-9999,-9999,-9999,-9999,-9999
5,Region 5,Unclassified regions,231,OFF,0.413048,1637,2100,0,6/6/2023, 20:03:55.5240,999,999,5487701977,173,95.407084,15.905367,0.422783,1.2434,2.298774,19.04033,0,90,-1.831673,50.54,11.665535,34.30853,21.367448,62.8435,0.413048,-9999,13.883108,21.966748,7.80649,-1.249393,-9999,-9999,-9999,-9999,-9999,-9999
6,Region 6,Unclassified regions,232,OFF,0.4663,2050,2143,0,6/6/2023, 20:11:53.2350,999,999,516444428.5,89,87.9631,14.482669,0.95286,2.695,2.033526,57.11821,0,-90,9.71441,10.195,1,2.213539,9.71441,27.475,0.4663,-9999,13.463201,19.146343,7.176524,11.969819,-9999,-9999,-9999,-9999,-9999,-9999
7,Region 7,Unclassified regions,232,OFF,0.38541,2696,2753,0,6/6/2023, 20:13:02.0120,999,999,2656227251,53,96.69199,15.911875,0.471696,4.8551,3.557853,123.598276,0,90,-2.540755,6.183,1.147886,7.045707,2.916496,30.0194,0.38541,-9999,12.422079,16.642198,10.006204,-4.144788,-9999,-9999,-9999,-9999,-9999,-9999
8,Region 8,Unclassified regions,233,OFF,0.43438,1268,1353,0,6/6/2023, 20:41:36.1620,999,999,14088561227,63,99.655336,17.299928,1.200268,6.0485,2.771789,169.029395,0,90,-10.629349,9.275,1.047335,4.680534,11.132488,56.0998,0.43438,-9999,15.223432,22.676082,10.180596,-11.975941,-9999,-9999,-9999,-9999,-9999,-9999
9,Region 9,Unclassified regions,234,OFF,0.367891,892,935,0,6/6/2023, 21:09:20.2360,999,999,14130808219,42,102.041163,20.199251,0.952029,2.1571,2.326164,9.783137,0,-90,4.505955,4.733,1,1.100358,4.505955,10.2097,0.367891,-9999,16.836939,21.149301,13.046094,8.103206,-9999,-9999,-9999,-9999,-9999,-9999
10,Region 10,Unclassified regions,235,OFF,0.299725,3134,3235,0,6/6/2023, 21:26:07.8920,999,999,7723966926,46,98.241443,16.352563,0.87365,3.0776,1.713932,22.134134,0,-90,9.716734,11.122,1,2.70973,9.716734,34.2294,0.299725,-9999,14.710374,21.248093,9.069565,12.178528,-9999,-9999,-9999,-9999,-9999,-9999
11,Region 11,Unclassified regions,236,OFF,0.378073,87,151,0,6/6/2023, 21:26:55.7150,999,999,1022140704,58,93.119894,15.518522,0.865446,1.014,1.762646,2.111603,0,90,-6.114376,7.065,1,1.078358,6.114376,7.164,0.378073,-9999,11.911308,14.870297,8.558082,-6.312215,-9999,-9999,-9999,-9999,-9999,-9999
13,Region 13,Unclassified regions,237,OFF,0.448626,1534,1657,0,6/6/2023, 21:48:28.8830,999,999,6430504809,86,98.327598,14.810993,0.686153,2.0464,2.37323,14.640553,0,-90,8.427053,13.621,1.109059,1.518525,9.346096,27.8745,0.448626,-9999,12.907908,16.465284,6.96387,4.822353,-9999,-9999,-9999,-9999,-9999,-9999
15,Region 15,Unclassified regions,238,OFF,0.38643,1048,1175,0,6/7/2023, 05:27:40.2690,999,999,177249185.9,110,85.110241,11.55642,0.33877,7.0461,1.290387,121.460155,0,-90,4.273126,14.758,1.170001,15.208834,4.999564,103.9871,0.38643,-9999,10.004048,13.263497,6.530312,3.984522,-9999,-9999,-9999,-9999,-9999,-9999
23,Region 23,Unclassified regions,238,OFF,0.427063,1354,1588,0,6/7/2023, 05:28:22.0500,999,999,100790637,166,79.928578,10.16923,0.493977,1.846,3.116752,56.187403,0,90,-11.07181,27.244,1.215512,4.27166,13.45792,50.2921,0.427063,-9999,9.891186,14.886944,3.175927,-11.711017,-9999,-9999,-9999,-9999,-9999,-9999
32,Region 32,Unclassified regions,238,OFF,0.475047,2995,3112,0,6/7/2023, 05:31:25.1620,999,999,40699849.89,95,80.30967,9.959907,0.52241,4.9327,4.512763,91.380615,0,-90,5.929993,13.6,1.198108,8.610731,7.104771,67.085,0.475047,-9999,8.563277,12.798317,5.162921,7.635397,-9999,-9999,-9999,-9999,-9999,-9999
44,Region 44,Unclassified regions,238,OFF,0.328717,3388,3631,0,6/7/2023, 05:32:17.8640,999,999,617109941.7,168,87.713441,12.963533,0.257744,3.3466,1.515036,103.707761,0,90,-6.847891,27.991,1.053538,8.743582,7.214512,93.6742,0.328717,-9999,11.65344,16.343743,6.671144,-9.672599,-9999,-9999,-9999,-9999,-9999,-9999
52,Region 52,Unclassified regions,239,OFF,0.402454,3444,3721,0,6/7/2023, 05:40:11.4710,999,999,1283334091,235,90.910527,13.38065,0.394548,2.4473,3.260038,87.801297,0,90,-11.361191,31.896,1.107676,6.862509,12.584519,78.0602,0.402454,-9999,13.094674,17.522172,6.567704,-10.954468,-9999,-9999,-9999,-9999,-9999,-9999
53,Region 53,Unclassified regions,240,OFF,0.407687,3137,3175,0,6/7/2023, 05:47:11.4790,999,999,110668723.5,31,85.214505,4.729375,0.311149,0.7901,1.175865,2.45818,0,-90,-0.169204,4.376,8.047005,1.759664,1.361586,3.4575,0.407687,-9999,4.164554,4.74396,3.86743,0.708597,-9999,-9999,-9999,-9999,-9999,-9999
56,Region 56,Unclassified regions,240,OFF,0.302564,3464,3582,0,6/7/2023, 05:47:53.9180,999,999,445494282.1,52,85.718496,10.559024,0.281665,2.2442,1.22224,87.825595,0,90,-3.052003,13.56,1.251432,9.467623,3.819375,30.4314,0.302564,-9999,8.441271,11.315664,6.427125,-3.033952,-9999,-9999,-9999,-9999,-9999,-9999
1,Region 1,Unclassified regions,241,OFF,0.369832,1724,1762,0,6/7/2023, 06:00:37.1650,999,999,182979502.6,29,82.704055,4.06301,0.255045,0.7479,1.452913,6.17245,0,-90,1.041151,4.414,1.081275,1.851704,1.12577,3.3014,0.369832,-9999,4.024553,4.695613,3.58099,1.114624,-9999,-9999,-9999,-9999,-9999,-9999
3,Region 3,Unclassified regions,241,OFF,0.31269,1824,1879,0,6/7/2023, 06:00:49.5810,999,999,251386913.4,39,84.825888,8.157911,0.340727,2.6174,2.133665,38.368033,0,90,1.37361,6.437,1.59671,5.618517,2.193257,16.8483,0.31269,-9999,6.627451,8.550985,6.152677,-0.251425,-9999,-9999,-9999,-9999,-9999,-9999
13,Region 13,Unclassified regions,242,OFF,0.508024,851,1215,0,6/7/2023, 06:07:23.5020,999,999,5088240707,274,97.563076,17.863292,0.267073,3.6126,4.245876,146.078513,0,90,-6.185208,42.13,1.819144,8.483738,11.251788,152.1993,0.508024,-9999,15.99771,20.433584,11.729822,-0.81189,-9999,-9999,-9999,-9999,-9999,-9999
14,Region 14,Unclassified regions,243,OFF,0.255614,985,1007,0,6/7/2023, 06:24:02.9020,999,999,383307803.5,19,94.520432,14.473581,0.492087,1.3095,2.978774,10.804041,0,90,-0.691677,2.398,1.706032,3.78131,1.180024,3.1401,0.255614,-9999,10.121954,10.614627,9.96359,-0.156426,-9999,-9999,-9999,-9999,-9999,-9999
17,Region 17,Unclassified regions,243,OFF,0.397603,1423,1452,0,6/7/2023, 06:24:53.6060,999,999,350778683.6,21,87.860754,9.944888,0.360527,8.6963,1.308436,89.827085,0,-90,0.485949,3.362,2.494277,12.816448,1.212091,29.237,0.397603,-9999,7.892041,9.550973,6.852873,1.773188,-9999,-9999,-9999,-9999,-9999,-9999
19,Region 19,Unclassified regions,243,OFF,0.506734,1693,1772,0,6/7/2023, 06:25:27.9760,999,999,688306240.2,59,87.945592,8.699373,0.27746,3.9432,1.413455,96.172831,0,-90,1.569615,9.208,1.627692,4.408669,2.554849,36.3086,0.506734,-9999,6.775524,8.566613,6.149242,2.393437,-9999,-9999,-9999,-9999,-9999,-9999
20,Region 20,Unclassified regions,243,OFF,0.486175,2086,2132,0,6/7/2023, 06:26:11.4900,999,999,265768565.4,38,86.09291,4.744094,0.339597,1.3465,2.439173,23.43443,0,90,-1.161052,4.983,1.457483,5.715941,1.692213,6.7096,0.486175,-9999,4.544085,5.145171,3.982815,-1.162356,-9999,-9999,-9999,-9999,-9999,-9999
24,Region 24,Unclassified regions,243,OFF,0.5329,3241,3420,0,6/7/2023, 06:28:32.1460,999,999,214312801,105,83.474172,7.578932,0.53055,2.7784,3.407243,69.64708,0,90,-9.931076,20.508,1.095604,5.109272,10.880525,56.9785,0.5329,-9999,6.347972,10.028785,2.776134,-5.991331,-9999,-9999,-9999,-9999,-9999,-9999
25,Region 25,Unclassified regions,243,OFF,0.34661,3852,3904,0,6/7/2023, 06:29:35.3440,999,999,1755464784,42,91.75427,14.12546,0.439082,14.6386,3.280606,145.346232,0,90,0.015204,5.999,173.241794,19.161102,2.63405,87.8171,0.34661,-9999,11.81245,13.98242,9.513482,-1.897576,-9999,-9999,-9999,-9999,-9999,-9999
26,Region 26,Unclassified regions,244,OFF,0.325775,2193,2254,0,6/7/2023, 06:34:12.7060,999,999,68404792995,59,112.150146,25.846599,0.320947,0.8839,0.876849,2.540777,0,90,-2.232827,6.957,1,1.090983,2.232827,6.1492,0.325775,-9999,20.421498,22.912105,17.983991,-4.928114,-9999,-9999,-9999,-9999,-9999,-9999
27,Region 27,Unclassified regions,244,OFF,0.543461,2673,2754,0,6/7/2023, 06:35:08.9860,999,999,49609738.71,43,77.800475,3.219287,0.554828,0.8105,1.342347,1.628816,0,90,-2.562377,9.39,2.033204,1.230643,5.209834,7.6106,0.543461,-9999,2.581172,3.961446,1.712613,-1.432327,-9999,-9999,-9999,-9999,-9999,-9999
28,Region 28,Unclassified regions,244,OFF,0.588388,2933,2987,0,6/7/2023, 06:35:37.1170,999,999,180437123.9,52,84.01864,5.944256,0.386408,0.8786,2.593543,5.140187,0,-90,-0.00422,6.3,576.889183,2.001332,2.434368,5.535,0.588388,-9999,4.819714,5.846742,4.351908,1.494834,-9999,-9999,-9999,-9999,-9999,-9999
29,Region 29,Unclassified regions,244,OFF,0.499499,2989,3034,0,6/7/2023, 06:35:43.0420,999,999,391804281.9,40,85.903671,11.974179,0.684173,6.5567,3.462847,69.735738,0,-90,1.895007,5.142,1.856466,5.600072,3.518016,33.7143,0.499499,-9999,10.188547,12.568534,8.346614,4.22192,-9999,-9999,-9999,-9999,-9999,-9999
32,Region 32,Unclassified regions,244,OFF,0.263811,3462,3596,0,6/7/2023, 06:36:42.4210,999,999,1.37333E+12,37,123.804192,31.502583,0.294892,1.2,1.074966,2.692015,0,90,2.461666,15.363,1.84039,1.163588,4.530424,18.4355,0.263811,-9999,27.101057,30.212927,23.999831,-4.398015,-9999,-9999,-9999,-9999,-9999,-9999
3,Region 3,Unclassified regions,245,OFF,0.2918,192,294,0,6/7/2023, 06:38:25.1230,999,999,399348339.7,74,88.326239,14.504288,0.382055,7.4871,1.722557,158.700546,0,-90,-3.988202,11.689,1.119763,5.786809,4.465841,87.5163,0.2918,-9999,10.784956,12.947249,9.591411,0.594194,-9999,-9999,-9999,-9999,-9999,-9999
4,Region 4,Unclassified regions,245,OFF,0.26082,472,526,0,6/7/2023, 06:38:54.6170,999,999,421620498.6,39,85.312635,7.011214,0.247674,6.1179,0.87585,53.609085,0,90,-1.185626,6.256,1.306861,14.41949,1.549449,38.2737,0.26082,-9999,6.536639,7.340668,6.075154,-0.358045,-9999,-9999,-9999,-9999,-9999,-9999
6,Region 6,Unclassified regions,245,OFF,0.464026,1534,1567,0,6/7/2023, 06:40:55.8550,999,999,1102811191,34,88.057613,10.439637,0.594469,20.0052,3.063735,115.135414,0,-90,0.93199,3.673,2.34282,20.842623,2.183485,73.479,0.464026,-9999,9.005047,10.790215,7.71846,2.12869,-9999,-9999,-9999,-9999,-9999,-9999
7,Region 7,Unclassified regions,245,OFF,0.346389,1505,1526,0,6/7/2023, 06:40:51.9740,999,999,298323608.5,17,84.227543,9.221352,0.335691,5.6979,0.775933,20.63294,0,90,0.550095,2.391,1.45909,1.91004,0.802638,13.6238,0.346389,-9999,8.353696,8.836687,7.7808,-0.740894,-9999,-9999,-9999,-9999,-9999,-9999
17,Region 17,Unclassified regions,245,OFF,0.345388,2286,2394,0,6/7/2023, 06:42:26.7370,999,999,877503206.1,67,90.428876,10.326118,0.399857,9.1584,2.686281,118.515695,0,90,-2.21855,12.518,2.256166,17.374926,5.005415,114.6446,0.345388,-9999,9.211321,10.025414,6.807573,-0.398832,-9999,-9999,-9999,-9999,-9999,-9999
19,Region 19,Unclassified regions,245,OFF,0.247983,2514,2566,0,6/7/2023, 06:42:49.6560,999,999,2326346646,39,97.247632,15.637824,0.223067,1.629,2.449007,20.76732,0,-90,1.131226,6.032,1.189452,3.315813,1.345538,9.8258,0.247983,-9999,15.575854,16.088401,14.585209,1.503193,-9999,-9999,-9999,-9999,-9999,-9999
20,Region 20,Unclassified regions,245,OFF,0.320582,3187,3236,0,6/7/2023, 06:44:06.6570,999,999,19817255155,39,103.818673,18.439303,0.414505,20.43,1.988745,227.450322,0,-90,-0.493167,5.663,4.759728,42.212691,2.347342,115.6953,0.320582,-9999,14.644399,18.224871,12.764168,1.463608,-9999,-9999,-9999,-9999,-9999,-9999
21,Region 21,Unclassified regions,245,OFF,0.353032,3410,3455,0,6/7/2023, 06:44:32.1510,999,999,2315112944,39,90.862431,14.781221,0.449461,26.6279,2.604026,124.257511,0,90,0.294709,5.152,7.857329,48.186543,2.315624,137.1867,0.353032,-9999,12.79296,14.865657,10.837825,-1.51749,-9999,-9999,-9999,-9999,-9999,-9999
22,Region 22,Unclassified regions,245,OFF,0.301692,3383,3534,0,6/7/2023, 06:44:35.1570,999,999,2.426E+11,119,116.020802,27.197507,0.508179,0.7919,1.240948,2.399036,0,90,-8.826568,17.369,1,1.511923,8.826568,13.7542,0.301692,-9999,26.191732,29.696976,20.601432,-9.095544,-9999,-9999,-9999,-9999,-9999,-9999
27,Region 27,Unclassified regions,246,OFF,0.507503,3235,3409,0,6/7/2023, 06:52:13.7390,999,999,136391809.1,137,80.623353,5.506036,0.265334,1.7981,1.555717,25.236285,0,90,-0.138591,18.43,35.284576,57.256878,4.890112,33.1388,0.507503,-9999,4.951083,5.57767,4.308469,-0.469085,-9999,-9999,-9999,-9999,-9999,-9999
29,Region 29,Unclassified regions,246,OFF,0.363803,3577,3680,0,6/7/2023, 06:52:49.0290,999,999,26179011724,89,105.169039,23.740737,0.570467,3.6694,1.952518,163.774075,0,-90,6.731272,11.852,1.004442,6.019086,6.761171,43.4903,0.363803,-9999,23.294657,26.589421,18.073811,6.271618,-9999,-9999,-9999,-9999,-9999,-9999
38,Region 38,Unclassified regions,246,OFF,0.28439,1692,1809,0,6/7/2023, 06:49:13.2470,999,999,3187694202,87,99.350727,13.174226,0.178396,4.7647,2.29291,105.125923,0,90,-1.737059,13.352,1.371254,35.974345,2.381949,63.6187,0.28439,-9999,12.783339,13.563409,11.201735,-1.602654,-9999,-9999,-9999,-9999,-9999,-9999
40,Region 40,Unclassified regions,246,OFF,0.356071,993,1106,0,6/7/2023, 06:47:52.2600,999,999,17153293362,101,103.009482,18.026026,0.329206,12.0228,3.451976,155.881948,0,-90,-1.218492,12.786,3.454456,23.156495,4.209227,153.7236,0.356071,-9999,14.650885,17.744956,12.646612,2.556403,-9999,-9999,-9999,-9999,-9999,-9999
1,Region 1,Unclassified regions,247,OFF,0.352248,994,1150,0,6/7/2023, 06:55:43.4790,999,999,3161128310,122,96.749227,15.980605,0.423914,7.2036,2.483689,128.202136,0,90,-5.601171,17.907,1.355258,7.35584,7.591029,128.9942,0.352248,-9999,13.78578,15.834744,12.063856,-1.06305,-9999,-9999,-9999,-9999,-9999,-9999
2,Region 2,Unclassified regions,247,OFF,0.353365,1182,1238,0,6/7/2023, 06:55:59.2990,999,999,1880742102,46,90.553765,15.566937,0.626891,6.9291,1.437863,77.423937,0,-90,-3.47247,6.19,1.117492,2.714558,3.880456,42.8909,0.353365,-9999,12.086262,14.935859,10.655608,0.421434,-9999,-9999,-9999,-9999,-9999,-9999
13,Region 13,Unclassified regions,247,OFF,0.33083,3534,3875,0,6/7/2023, 07:00:46.4270,999,999,8743120287,202,99.798312,17.204035,0.341558,3.3422,2.19165,176.009999,0,90,-1.762747,39.298,7.614566,5.456115,13.422549,131.3423,0.33083,-9999,14.924827,17.833545,11.688447,-0.604644,-9999,-9999,-9999,-9999,-9999,-9999
23,Region 23,Unclassified regions,247,OFF,0.382397,3072,3240,0,6/7/2023, 06:59:43.2650,999,999,550269458.2,83,89.347229,12.463917,0.342963,3.6305,2.156657,47.223991,0,90,-4.675438,19.412,1.423954,14.821829,6.657607,70.4747,0.382397,-9999,9.807584,12.717934,8.177043,-3.345096,-9999,-9999,-9999,-9999,-9999,-9999
25,Region 25,Unclassified regions,248,OFF,0.32595,2008,2183,0,6/7/2023, 07:05:31.4700,999,999,75142643532,173,109.891998,23.470357,0.320783,0.5833,0.91463,1.575298,0,90,-6.35606,20.169,1.017908,1.499574,6.469881,11.7643,0.32595,-9999,19.492933,23.187533,15.234704,-7.845104,-9999,-9999,-9999,-9999,-9999,-9999
27,Region 27,Unclassified regions,248,OFF,0.404117,2187,2593,0,6/7/2023, 07:06:05.5600,999,999,164483279.4,210,81.567954,8.882771,0.159297,1.4929,2.656218,57.013519,0,90,-1.486439,46.883,5.02429,8.649689,7.468303,69.9931,0.404117,-9999,8.419986,10.871997,6.849356,-3.716252,-9999,-9999,-9999,-9999,-9999,-9999
32,Region 32,Unclassified regions,248,OFF,0.420383,3222,3358,0,6/7/2023, 07:07:49.5130,999,999,248029873.4,121,87.276698,14.51317,0.46669,4.1945,3.862465,114.095102,0,-90,5.949873,15.746,1.235068,9.964184,7.348501,66.0472,0.420383,-9999,11.665363,15.359937,8.748585,3.863564,-9999,-9999,-9999,-9999,-9999,-9999
35,Region 35,Unclassified regions,248,OFF,0.37125,3509,3842,0,6/7/2023, 07:08:34.2540,999,999,5.46449E+11,292,116.313189,24.752661,0.341326,0.8829,1.109485,22.006695,0,90,-12.050369,38.341,1.086006,1.202045,13.086774,33.8494,0.37125,-9999,23.091355,31.852401,15.036945,-16.815456,-9999,-9999,-9999,-9999,-9999,-9999
44,Region 44,Unclassified regions,248,OFF,0.381873,1457,1658,0,6/7/2023, 07:04:29.9240,999,999,1124819866,143,89.504769,11.300574,0.227368,1.041,2.421107,16.910883,0,-90,-2.247717,23.022,2.328795,3.204517,5.234472,23.967,0.381873,-9999,9.425264,10.740123,8.602609,1.492455,-9999,-9999,-9999,-9999,-9999,-9999
45,Region 45,Unclassified regions,248,OFF,0.526944,1448,1459,0,6/7/2023, 07:04:18.0370,999,999,314367771,12,84.900146,10.47984,0.402732,0.9157,0.996612,2.279223,0,-90,0.309311,1.277,1.662688,2.15699,0.514288,1.1693,0.526944,-9999,7.559379,7.875579,7.320248,0.530948,-9999,-9999,-9999,-9999,-9999,-9999
4,Region 4,Unclassified regions,249,OFF,0.325881,3605,3815,0,6/7/2023, 07:16:47.6470,999,999,21437915341,126,102.897081,20.247194,0.44724,1.2671,1.808242,24.641518,0,90,-8.052422,24.183,1.343149,1.272338,10.815605,30.6419,0.325881,-9999,18.634272,25.870852,12.829508,-13.041344,-9999,-9999,-9999,-9999,-9999,-9999
5,Region 5,Unclassified regions,249,OFF,0.269056,1199,1299,0,6/7/2023, 07:12:05.6260,999,999,3.83513E+11,89,116.864767,27.309319,0.403487,0.9296,0.949933,2.699499,0,90,-4.552436,11.394,1.009863,1.533773,4.597337,10.5917,0.269056,-9999,22.60547,26.016255,19.322992,-6.693262,-9999,-9999,-9999,-9999,-9999,-9999
8,Region 8,Unclassified regions,249,OFF,0.348762,577,694,0,6/7/2023, 07:10:54.8940,999,999,6255832445,96,100.713825,18.130412,0.299392,1.9624,1.545663,34.968346,0,-90,-1.953657,13.483,2.066228,1.989973,4.036702,26.4588,0.348762,-9999,15.607417,17.548258,13.437525,4.074507,-9999,-9999,-9999,-9999,-9999,-9999
9,Region 9,Unclassified regions,249,OFF,0.385073,761,857,0,6/7/2023, 07:11:14.9330,999,999,207862170,82,84.532643,11.761407,0.465883,3.0617,4.016177,21.016703,0,-90,3.130481,10.941,1.628255,6.265572,5.097223,33.4979,0.385073,-9999,10.398855,13.351616,9.891858,2.461574,-9999,-9999,-9999,-9999,-9999,-9999
11,Region 11,Unclassified regions,249,OFF,0.467103,322,406,0,6/7/2023, 07:10:23.6650,999,999,844139525.4,83,91.305736,15.146064,0.640924,1.1395,1.703342,13.936799,0,-90,6.19325,9.663,1,1.524234,6.19325,11.0114,0.467103,-9999,14.749927,18.142624,10.76393,6.832666,-9999,-9999,-9999,-9999,-9999,-9999
12,Region 12,Unclassified regions,250,OFF,0.182906,3049,3051,0,6/7/2023, 07:23:32.2160,999,999,342634095.6,3,94.936975,18.65685,0.292443,0.2994,0.34502,0.346513,0,90,-0.008971,0.21,6.845655,6.093744,0.061413,0.0629,0.182906,-9999,14.178682,14.196766,14.167888,-0.003505,-9999,-9999,-9999,-9999,-9999,-9999
16,Region 16,Unclassified regions,250,OFF,0.38244,3040,3270,0,6/7/2023, 07:23:44.3280,999,999,1510805412,214,91.78467,14.088642,0.472941,2.9938,2.12911,209.888916,0,90,-5.069092,26.553,2.477369,3.52624,12.558014,79.4952,0.38244,-9999,12.459048,14.92791,10.72796,-4.023146,-9999,-9999,-9999,-9999,-9999,-9999
22,Region 22,Unclassified regions,251,OFF,0.433512,1069,1189,0,6/7/2023, 07:35:35.5360,999,999,186481634.9,102,80.032348,9.619332,0.640307,2.5192,2.434973,43.112377,0,-90,8.735441,13.955,1.022901,2.931493,8.935489,35.1548,0.433512,-9999,9.071632,13.654545,4.70592,5.592721,-9999,-9999,-9999,-9999,-9999,-9999
31,Region 31,Unclassified regions,251,OFF,0.351888,2713,3132,0,6/7/2023, 07:39:00.8020,999,999,612998521.2,278,87.415671,11.575613,0.319523,3.4634,3.176872,75.809121,0,90,-6.223172,48.173,2.473401,8.523837,15.392398,166.8426,0.351888,-9999,10.42238,15.091551,7.007876,-4.575074,-9999,-9999,-9999,-9999,-9999,-9999
32,Region 32,Unclassified regions,252,OFF,0.461178,2672,3018,0,6/7/2023, 08:11:54.1230,999,999,6454761276,307,95.927418,14.974632,0.472126,1.0057,3.353553,14.91702,0,90,-6.558527,40.155,2.89062,1.56748,18.958208,40.382,0.461178,-9999,13.300103,16.61044,10.642978,-3.23509,-9999,-9999,-9999,-9999,-9999,-9999
40,Region 40,Unclassified regions,253,OFF,0.278714,1208,1210,0,6/7/2023, 08:16:32.6310,999,999,22039926.91,3,84.368115,15.300211,0.245029,0.467,0.265142,0.495788,0,-90,0.057092,0.233,1,1.000062,0.057092,0.1088,0.278714,-9999,14.860962,14.87823,14.844816,0.033414,-9999,-9999,-9999,-9999,-9999,-9999
41,Region 41,Unclassified regions,253,OFF,0.382197,915,1497,0,6/7/2023, 08:16:32.2830,999,999,229204963.7,344,82.390619,10.055435,0.420242,1.2657,3.983954,67.332966,0,-90,6.60145,67.046,4.268085,11.959435,28.175551,84.8625,0.382197,-9999,9.395304,14.655506,2.423518,7.071933,-9999,-9999,-9999,-9999,-9999,-9999
52,Region 52,Unclassified regions,253,OFF,0.385122,1585,1758,0,6/7/2023, 08:17:25.8480,999,999,5988128295,106,97.763856,17.903158,0.366214,4.143,2.467464,108.186104,0,-90,4.499534,19.802,1.611673,16.287318,7.251775,82.0388,0.385122,-9999,15.310102,19.064862,12.877702,2.112146,-9999,-9999,-9999,-9999,-9999,-9999
54,Region 54,Unclassified regions,253,OFF,0.266522,3979,4046,0,6/7/2023, 08:21:56.1030,999,999,1.0381E+12,56,127.180255,32.611276,0.232364,0.8718,0.620668,3.983155,0,90,-1.606457,7.809,1.129523,1.253701,1.81453,6.8081,0.266522,-9999,32.067283,33.334209,30.802814,-2.531395,-9999,-9999,-9999,-9999,-9999,-9999
59,Region 59,Unclassified regions,254,OFF,0.486323,3314,3462,0,6/7/2023, 09:00:56.0870,999,999,315509264.7,138,87.255872,11.145213,0.492276,0.9661,1.114825,12.186726,0,90,-8.380422,17.03,1.000362,1.370152,8.383458,16.4526,0.486323,-9999,10.681619,15.91432,5.779662,-10.134657,-9999,-9999,-9999,-9999,-9999,-9999
61,Region 61,Unclassified regions,255,OFF,0.427325,1183,1363,0,6/7/2023, 09:05:15.7170,999,999,406332268.4,168,86.957677,13.219816,0.374696,1.9042,2.120138,61.015923,0,90,-6.988505,20.529,1.100685,2.031389,7.692144,39.0907,0.427325,-9999,11.80185,15.837828,8.924883,-4.636846,-9999,-9999,-9999,-9999,-9999,-9999
67,Region 67,Unclassified regions,256,OFF,0.596577,1433,1624,0,6/7/2023, 09:56:57.4450,999,999,184358874.3,189,84.191478,10.868559,0.585072,1.282,2.282128,19.837959,0,90,-3.332799,21.836,3.833301,1.345331,12.775624,27.9942,0.596577,-9999,9.267953,11.3073,8.485636,-1.761135,-9999,-9999,-9999,-9999,-9999,-9999
